INSTRUMENT,SYMBOL,EXPIRY_DT,STRIKE_PR,OPTION_TYP,OPEN,HIGH,LOW,CLOSE,SETTLE_PR,CONTRACTS,VAL_INLAKH,OPEN_INT,CHG_IN_OI,TIMESTAMP,
OPTSTK,BIOCON,31-Jan-2008,540,PA,0,0,0,67.4,9.25,0,0,0,0,1-JAN-2008,
OPTSTK,BIOCON,31-Jan-2008,560,PA,0,0,0,80.15,14.7,0,0,0,0,1-JAN-2008,
OPTSTK,BIOCON,31-Jan-2008,580,PA,0,0,0,78.35,22.05,0,0,0,0,1-JAN-2008,
OPTSTK,BIOCON,31-Jan-2008,600,PA,0,0,0,80,31.4,0,0,0,0,1-JAN-2008,
OPTSTK,BIOCON,31-Jan-2008,620,PA,0,0,0,93.2,42.65,0,0,0,0,1-JAN-2008,
OPTSTK,BIOCON,31-Jan-2008,640,PA,0,0,0,88.55,55.7,0,0,0,0,1-JAN-2008,
OPTSTK,BIOCON,31-Jan-2008,660,PA,0,0,0,90.85,70.35,0,0,0,0,1-JAN-2008,
OPTSTK,BIOCON,31-Jan-2008,680,PA,0,0,0,81.7,86.3,0,0,0,0,1-JAN-2008,
OPTSTK,BIOCON,31-Jan-2008,700,PA,0,0,0,94.45,103.4,0,0,0,0,1-JAN-2008,
OPTSTK,BIOCON,28-Feb-2008,480,CA,0,0,0,91.85,129.6,0,0,0,0,1-JAN-2008,
OPTSTK,BIOCON,28-Feb-2008,500,CA,0,0,0,80.1,112.85,0,0,0,0,1-JAN-2008,
OPTSTK,BIOCON,28-Feb-2008,520,CA,0,0,0,69.5,97.2,0,0,0,0,1-JAN-2008,
OPTSTK,BIOCON,28-Feb-2008,540,CA,0,0,0,60,82.8,0,0,0,0,1-JAN-2008,
OPTSTK,BIOCON,28-Feb-2008,560,CA,0,0,0,51.55,69.7,0,0,0,0,1-JAN-2008,
OPTSTK,BIOCON,28-Feb-2008,580,CA,0,0,0,44.05,58,0,0,0,0,1-JAN-2008,
OPTSTK,BIOCON,28-Feb-2008,600,CA,0,0,0,37.55,47.75,0,0,0,0,1-JAN-2008,
OPTSTK,BIOCON,28-Feb-2008,620,CA,0,0,0,55.85,38.9,0,0,0,0,1-JAN-2008,
OPTSTK,BIOCON,28-Feb-2008,640,CA,0,0,0,49.15,31.35,0,0,0,0,1-JAN-2008,
OPTSTK,BIOCON,28-Feb-2008,660,CA,0,0,0,35.95,25,0,0,0,0,1-JAN-2008,
OPTSTK,BIOCON,28-Feb-2008,480,PA,0,0,0,28.55,5.25,0,0,0,0,1-JAN-2008,
OPTSTK,BIOCON,28-Feb-2008,500,PA,0,0,0,36.4,8.2,0,0,0,0,1-JAN-2008,
OPTSTK,BIOCON,28-Feb-2008,520,PA,0,0,0,45.4,12.25,0,0,0,0,1-JAN-2008,
OPTSTK,BIOCON,28-Feb-2008,540,PA,0,0,0,55.45,17.55,0,0,0,0,1-JAN-2008,
OPTSTK,BIOCON,28-Feb-2008,560,PA,0,0,0,66.6,24.2,0,0,0,0,1-JAN-2008,
OPTSTK,BIOCON,28-Feb-2008,580,PA,0,0,0,78.7,32.25,0,0,0,0,1-JAN-2008,
OPTSTK,BIOCON,28-Feb-2008,600,PA,0,0,0,91.75,41.7,0,0,0,0,1-JAN-2008,
OPTSTK,BIOCON,28-Feb-2008,620,PA,0,0,0,91.45,52.6,0,0,0,0,1-JAN-2008,
OPTSTK,BIOCON,28-Feb-2008,640,PA,0,0,0,104.3,64.75,0,0,0,0,1-JAN-2008,
OPTSTK,BIOCON,28-Feb-2008,660,PA,0,0,0,84.9,78.15,0,0,0,0,1-JAN-2008,
OPTSTK,BIOCON,27-Mar-2008,500,CA,0,0,0,98.75,121.15,0,0,0,0,1-JAN-2008,
OPTSTK,BIOCON,27-Mar-2008,520,CA,0,0,0,85.8,106.55,0,0,0,0,1-JAN-2008,
OPTSTK,BIOCON,27-Mar-2008,540,CA,0,0,0,74.05,92.95,0,0,0,0,1-JAN-2008,
OPTSTK,BIOCON,27-Mar-2008,560,CA,0,0,0,63.5,80.55,0,0,0,0,1-JAN-2008,
OPTSTK,BIOCON,27-Mar-2008,580,CA,0,0,0,54.1,69.35,0,0,0,0,1-JAN-2008,
OPTSTK,BIOCON,27-Mar-2008,600,CA,0,0,0,45.8,59.3,0,0,0,0,1-JAN-2008,
OPTSTK,BIOCON,27-Mar-2008,620,CA,0,0,0,38.55,50.4,0,0,0,0,1-JAN-2008,
OPTSTK,BIOCON,27-Mar-2008,640,CA,0,0,0,34.5,42.55,0,0,0,0,1-JAN-2008,
OPTSTK,BIOCON,27-Mar-2008,500,PA,0,0,0,20.7,13.2,0,0,0,0,1-JAN-2008,
OPTSTK,BIOCON,27-Mar-2008,520,PA,0,0,0,27.35,18.2,0,0,0,0,1-JAN-2008,
OPTSTK,BIOCON,27-Mar-2008,540,PA,0,0,0,35.15,24.2,0,0,0,0,1-JAN-2008,
OPTSTK,BIOCON,27-Mar-2008,560,PA,0,0,0,44.15,31.4,0,0,0,0,1-JAN-2008,
OPTSTK,BIOCON,27-Mar-2008,580,PA,0,0,0,54.35,39.8,0,0,0,0,1-JAN-2008,
OPTSTK,BIOCON,27-Mar-2008,600,PA,0,0,0,65.6,49.35,0,0,0,0,1-JAN-2008,
OPTSTK,BIOCON,27-Mar-2008,620,PA,0,0,0,77.95,60,0,0,0,0,1-JAN-2008,
OPTSTK,BIOCON,27-Mar-2008,640,PA,0,0,0,84.65,71.75,0,0,0,0,1-JAN-2008,
OPTSTK,BIRLAJUTE,31-Jan-2008,270,CA,0,0,0,61.85,65.95,0,0,0,0,1-JAN-2008,
OPTSTK,BIRLAJUTE,31-Jan-2008,280,CA,0,0,0,56.2,57.15,0,0,0,0,1-JAN-2008,
OPTSTK,BIRLAJUTE,31-Jan-2008,290,CA,0,0,0,61.65,48.9,0,0,0,0,1-JAN-2008,
OPTSTK,BIRLAJUTE,31-Jan-2008,300,CA,0,0,0,61.45,41.2,0,0,0,0,1-JAN-2008,
OPTSTK,BIRLAJUTE,31-Jan-2008,310,CA,0,0,0,56.1,34.25,0,0,0,0,1-JAN-2008,
OPTSTK,BIRLAJUTE,31-Jan-2008,320,CA,0,0,0,51.1,28.05,0,0,0,0,1-JAN-2008,
OPTSTK,BIRLAJUTE,31-Jan-2008,330,CA,0,0,0,46.5,22.6,0,0,0,0,1-JAN-2008,
OPTSTK,BIRLAJUTE,31-Jan-2008,340,CA,0,0,0,42.25,17.95,0,0,0,0,1-JAN-2008,
OPTSTK,BIRLAJUTE,31-Jan-2008,350,CA,0,0,0,38.3,14.1,0,0,0,0,1-JAN-2008,
OPTSTK,BIRLAJUTE,31-Jan-2008,360,CA,0,0,0,34.7,10.85,0,0,0,0,1-JAN-2008,
OPTSTK,BIRLAJUTE,31-Jan-2008,370,CA,0,0,0,44.75,8.3,0,0,0,0,1-JAN-2008,
OPTSTK,BIRLAJUTE,31-Jan-2008,380,CA,0,0,0,41.05,6.25,0,0,0,0,1-JAN-2008,
OPTSTK,BIRLAJUTE,31-Jan-2008,390,CA,0,0,0,44.95,4.65,0,0,0,0,1-JAN-2008,
OPTSTK,BIRLAJUTE,31-Jan-2008,400,CA,0,0,0,41.25,3.4,0,0,0,0,1-JAN-2008,
OPTSTK,BIRLAJUTE,31-Jan-2008,270,PA,0,0,0,21.85,1.7,0,0,0,0,1-JAN-2008,
OPTSTK,BIRLAJUTE,31-Jan-2008,280,PA,0,0,0,26.05,2.85,0,0,0,0,1-JAN-2008,
OPTSTK,BIRLAJUTE,31-Jan-2008,290,PA,0,0,0,24.2,4.5,0,0,0,0,1-JAN-2008,
OPTSTK,BIRLAJUTE,31-Jan-2008,300,PA,0,0,0,26.45,6.75,0,0,0,0,1-JAN-2008,
OPTSTK,BIRLAJUTE,31-Jan-2008,310,PA,0,0,0,30.9,9.7,0,0,0,0,1-JAN-2008,
OPTSTK,BIRLAJUTE,31-Jan-2008,320,PA,0,0,0,35.7,13.45,0,0,0,0,1-JAN-2008,
OPTSTK,BIRLAJUTE,31-Jan-2008,330,PA,0,0,0,40.9,17.95,0,0,0,0,1-JAN-2008,
OPTSTK,BIRLAJUTE,31-Jan-2008,340,PA,0,0,0,46.45,23.25,0,0,0,0,1-JAN-2008,
OPTSTK,BIRLAJUTE,31-Jan-2008,350,PA,0,0,0,52.3,29.3,0,0,0,0,1-JAN-2008,
OPTSTK,BIRLAJUTE,31-Jan-2008,360,PA,0,0,0,58.45,36,0,0,0,0,1-JAN-2008,
OPTSTK,BIRLAJUTE,31-Jan-2008,370,PA,0,0,0,57.15,43.4,0,0,0,0,1-JAN-2008,
OPTSTK,BIRLAJUTE,31-Jan-2008,380,PA,0,0,0,63.25,51.25,0,0,0,0,1-JAN-2008,
OPTSTK,BIRLAJUTE,31-Jan-2008,390,PA,0,0,0,58.6,59.6,0,0,0,0,1-JAN-2008,
OPTSTK,BIRLAJUTE,31-Jan-2008,400,PA,0,0,0,64.7,68.3,0,0,0,0,1-JAN-2008,
OPTSTK,BIRLAJUTE,28-Feb-2008,290,CA,0,0,0,53.8,55.75,0,0,0,0,1-JAN-2008,
OPTSTK,BIRLAJUTE,28-Feb-2008,300,CA,0,0,0,64.15,48.85,0,0,0,0,1-JAN-2008,
OPTSTK,BIRLAJUTE,28-Feb-2008,310,CA,0,0,0,58.9,42.5,0,0,0,0,1-JAN-2008,
OPTSTK,BIRLAJUTE,28-Feb-2008,320,CA,0,0,0,54,36.75,0,0,0,0,1-JAN-2008,
OPTSTK,BIRLAJUTE,28-Feb-2008,330,CA,0,0,0,49.4,31.6,0,0,0,0,1-JAN-2008,
OPTSTK,BIRLAJUTE,28-Feb-2008,340,CA,0,0,0,45.15,26.95,0,0,0,0,1-JAN-2008,
OPTSTK,BIRLAJUTE,28-Feb-2008,350,CA,0,0,0,41.25,22.85,0,0,0,0,1-JAN-2008,
OPTSTK,BIRLAJUTE,28-Feb-2008,360,CA,0,0,0,37.6,19.3,0,0,0,0,1-JAN-2008,
OPTSTK,BIRLAJUTE,28-Feb-2008,370,CA,0,0,0,41.45,16.15,0,0,0,0,1-JAN-2008,
OPTSTK,BIRLAJUTE,28-Feb-2008,380,CA,0,0,0,43.2,13.5,0,0,0,0,1-JAN-2008,
OPTSTK,BIRLAJUTE,28-Feb-2008,390,CA,0,0,0,39.6,11.2,0,0,0,0,1-JAN-2008,
OPTSTK,BIRLAJUTE,28-Feb-2008,290,PA,0,0,0,18.55,9.3,0,0,0,0,1-JAN-2008,
OPTSTK,BIRLAJUTE,28-Feb-2008,300,PA,0,0,0,28.65,12.3,0,0,0,0,1-JAN-2008,
OPTSTK,BIRLAJUTE,28-Feb-2008,310,PA,0,0,0,33.15,15.8,0,0,0,0,1-JAN-2008,
OPTSTK,BIRLAJUTE,28-Feb-2008,320,PA,0,0,0,38.05,19.95,0,0,0,0,1-JAN-2008,
OPTSTK,BIRLAJUTE,28-Feb-2008,330,PA,0,0,0,43.25,24.6,0,0,0,0,1-JAN-2008,
OPTSTK,BIRLAJUTE,28-Feb-2008,340,PA,0,0,0,48.8,29.85,0,0,0,0,1-JAN-2008,
OPTSTK,BIRLAJUTE,28-Feb-2008,350,PA,0,0,0,54.65,35.6,0,0,0,0,1-JAN-2008,
OPTSTK,BIRLAJUTE,28-Feb-2008,360,PA,0,0,0,60.8,41.9,0,0,0,0,1-JAN-2008,
OPTSTK,BIRLAJUTE,28-Feb-2008,370,PA,0,0,0,60.1,48.65,0,0,0,0,1-JAN-2008,
OPTSTK,BIRLAJUTE,28-Feb-2008,380,PA,0,0,0,59.35,55.85,0,0,0,0,1-JAN-2008,
OPTSTK,BIRLAJUTE,28-Feb-2008,390,PA,0,0,0,65.5,63.4,0,0,0,0,1-JAN-2008,
OPTSTK,BIRLAJUTE,27-Mar-2008,300,CA,0,0,0,54.35,55.2,0,0,0,0,1-JAN-2008,
OPTSTK,BIRLAJUTE,27-Mar-2008,310,CA,0,0,0,48.85,49.2,0,0,0,0,1-JAN-2008,
OPTSTK,BIRLAJUTE,27-Mar-2008,320,CA,0,0,0,43.8,43.7,0,0,0,0,1-JAN-2008,
OPTSTK,BIRLAJUTE,27-Mar-2008,330,CA,0,0,0,39.1,38.65,0,0,0,0,1-JAN-2008,
OPTSTK,BIRLAJUTE,27-Mar-2008,340,CA,0,0,0,34.85,34.05,0,0,0,0,1-JAN-2008,
OPTSTK,BIRLAJUTE,27-Mar-2008,350,CA,0,0,0,31,29.95,0,0,0,0,1-JAN-2008,
OPTSTK,BIRLAJUTE,27-Mar-2008,360,CA,0,0,0,27.5,26.2,0,0,0,0,1-JAN-2008,
OPTSTK,BIRLAJUTE,27-Mar-2008,300,PA,0,0,0,22,16.65,0,0,0,0,1-JAN-2008,
OPTSTK,BIRLAJUTE,27-Mar-2008,310,PA,0,0,0,26.3,20.45,0,0,0,0,1-JAN-2008,
OPTSTK,BIRLAJUTE,27-Mar-2008,320,PA,0,0,0,31,24.75,0,0,0,0,1-JAN-2008,
OPTSTK,BIRLAJUTE,27-Mar-2008,330,PA,0,0,0,36.1,29.5,0,0,0,0,1-JAN-2008,
OPTSTK,BIRLAJUTE,27-Mar-2008,340,PA,0,0,0,41.65,34.75,0,0,0,0,1-JAN-2008,
OPTSTK,BIRLAJUTE,27-Mar-2008,350,PA,0,0,0,47.6,40.4,0,0,0,0,1-JAN-2008,
OPTSTK,BIRLAJUTE,27-Mar-2008,360,PA,0,0,0,53.85,46.45,0,0,0,0,1-JAN-2008,
OPTSTK,BOMDYEING,31-Jan-2008,580,CA,0,0,0,120.05,180.25,0,0,0,0,1-JAN-2008,
OPTSTK,BOMDYEING,31-Jan-2008,600,CA,0,0,0,108.55,161.15,0,0,0,0,1-JAN-2008,
OPTSTK,BOMDYEING,31-Jan-2008,620,CA,0,0,0,97.85,142.45,0,0,0,0,1-JAN-2008,
OPTSTK,BOMDYEING,31-Jan-2008,640,CA,0,0,0,88,124.5,0,0,0,0,1-JAN-2008,
OPTSTK,BOMDYEING,31-Jan-2008,660,CA,0,0,0,78.95,107.4,0,0,0,0,1-JAN-2008,
OPTSTK,BOMDYEING,31-Jan-2008,680,CA,0,0,0,70.65,91.4,0,0,0,0,1-JAN-2008,
OPTSTK,BOMDYEING,31-Jan-2008,700,CA,0,0,0,63.1,76.65,0,0,0,0,1-JAN-2008,
OPTSTK,BOMDYEING,31-Jan-2008,720,CA,0,0,0,83.35,63.35,0,0,0,0,1-JAN-2008,
OPTSTK,BOMDYEING,31-Jan-2008,740,CA,0,0,0,75.7,51.55,0,0,0,0,1-JAN-2008,
OPTSTK,BOMDYEING,31-Jan-2008,760,CA,0,0,0,30,41.35,0,0,300,0,1-JAN-2008,
OPTSTK,BOMDYEING,31-Jan-2008,780,CA,0,0,0,96.9,32.65,0,0,0,0,1-JAN-2008,
OPTSTK,BOMDYEING,31-Jan-2008,800,CA,20,20,20,20,20,1,2.46,600,300,1-JAN-2008,
OPTSTK,BOMDYEING,31-Jan-2008,820,CA,0,0,0,58.45,19.45,0,0,0,0,1-JAN-2008,
OPTSTK,BOMDYEING,31-Jan-2008,840,CA,0,0,0,55.15,14.75,0,0,0,0,1-JAN-2008,
OPTSTK,BOMDYEING,31-Jan-2008,580,PA,0,0,0,40.3,0.8,0,0,0,0,1-JAN-2008,
OPTSTK,BOMDYEING,31-Jan-2008,600,PA,0,0,0,48.4,1.55,0,0,0,0,1-JAN-2008,
OPTSTK,BOMDYEING,31-Jan-2008,620,PA,0,0,0,57.3,2.75,0,0,0,0,1-JAN-2008,
OPTSTK,BOMDYEING,31-Jan-2008,640,PA,0,0,0,67,4.6,0,0,0,0,1-JAN-2008,
OPTSTK,BOMDYEING,31-Jan-2008,660,PA,0,0,0,77.55,7.4,0,0,0,0,1-JAN-2008,
OPTSTK,BOMDYEING,31-Jan-2008,680,PA,0,0,0,88.85,11.25,0,0,0,0,1-JAN-2008,
OPTSTK,BOMDYEING,31-Jan-2008,700,PA,0,0,0,100.9,16.4,0,0,0,0,1-JAN-2008,
OPTSTK,BOMDYEING,31-Jan-2008,720,PA,0,0,0,99.45,22.95,0,0,0,0,1-JAN-2008,
OPTSTK,BOMDYEING,31-Jan-2008,740,PA,0,0,0,111.4,31.05,0,0,0,0,1-JAN-2008,
OPTSTK,BOMDYEING,31-Jan-2008,760,PA,0,0,0,107.75,40.7,0,0,0,0,1-JAN-2008,
OPTSTK,BOMDYEING,31-Jan-2008,780,PA,0,0,0,119.3,51.85,0,0,0,0,1-JAN-2008,
OPTSTK,BOMDYEING,31-Jan-2008,800,PA,0,0,0,131.4,64.45,0,0,0,0,1-JAN-2008,
OPTSTK,BOMDYEING,31-Jan-2008,820,PA,0,0,0,98.85,78.4,0,0,0,0,1-JAN-2008,
OPTSTK,BOMDYEING,31-Jan-2008,840,PA,0,0,0,102.05,93.55,0,0,0,0,1-JAN-2008,
OPTSTK,BOMDYEING,28-Feb-2008,620,CA,0,0,0,112.75,152.65,0,0,0,0,1-JAN-2008,
OPTSTK,BOMDYEING,28-Feb-2008,640,CA,0,0,0,100.85,136.35,0,0,0,0,1-JAN-2008,
OPTSTK,BOMDYEING,28-Feb-2008,660,CA,0,0,0,89.8,121,0,0,0,0,1-JAN-2008,
OPTSTK,BOMDYEING,28-Feb-2008,680,CA,0,0,0,79.7,106.6,0,0,0,0,1-JAN-2008,
OPTSTK,BOMDYEING,28-Feb-2008,700,CA,0,0,0,70.5,93.2,0,0,0,0,1-JAN-2008,
OPTSTK,BOMDYEING,28-Feb-2008,720,CA,0,0,0,62.15,80.95,0,0,0,0,1-JAN-2008,
OPTSTK,BOMDYEING,28-Feb-2008,740,CA,0,0,0,54.6,69.85,0,0,0,0,1-JAN-2008,
OPTSTK,BOMDYEING,28-Feb-2008,760,CA,0,0,0,74.1,59.85,0,0,0,0,1-JAN-2008,
OPTSTK,BOMDYEING,28-Feb-2008,780,CA,0,0,0,66.4,50.95,0,0,0,0,1-JAN-2008,
OPTSTK,BOMDYEING,28-Feb-2008,800,CA,0,0,0,84.6,43.05,0,0,0,0,1-JAN-2008,
OPTSTK,BOMDYEING,28-Feb-2008,820,CA,0,0,0,76.8,36.2,0,0,0,0,1-JAN-2008,
OPTSTK,BOMDYEING,28-Feb-2008,840,CA,0,0,0,73.4,30.2,0,0,0,0,1-JAN-2008,
OPTSTK,BOMDYEING,28-Feb-2008,620,PA,0,0,0,34.5,8.55,0,0,0,0,1-JAN-2008,
OPTSTK,BOMDYEING,28-Feb-2008,640,PA,0,0,0,42.15,12,0,0,0,0,1-JAN-2008,
OPTSTK,BOMDYEING,28-Feb-2008,660,PA,0,0,0,50.75,16.3,0,0,0,0,1-JAN-2008,
OPTSTK,BOMDYEING,28-Feb-2008,680,PA,0,0,0,60.2,21.65,0,0,0,0,1-JAN-2008,
OPTSTK,BOMDYEING,28-Feb-2008,700,PA,0,0,0,70.6,28,0,0,0,0,1-JAN-2008,
OPTSTK,BOMDYEING,28-Feb-2008,720,PA,0,0,0,81.8,35.5,0,0,0,0,1-JAN-2008,
OPTSTK,BOMDYEING,28-Feb-2008,740,PA,0,0,0,93.85,44.1,0,0,0,0,1-JAN-2008,
OPTSTK,BOMDYEING,28-Feb-2008,760,PA,0,0,0,92.2,53.8,0,0,0,0,1-JAN-2008,
OPTSTK,BOMDYEING,28-Feb-2008,780,PA,0,0,0,104.1,64.6,0,0,0,0,1-JAN-2008,
OPTSTK,BOMDYEING,28-Feb-2008,800,PA,0,0,0,100.15,76.5,0,0,0,0,1-JAN-2008,
OPTSTK,BOMDYEING,28-Feb-2008,820,PA,0,0,0,111.9,89.3,0,0,0,0,1-JAN-2008,
OPTSTK,BOMDYEING,28-Feb-2008,840,PA,0,0,0,115.1,103.1,0,0,0,0,1-JAN-2008,
OPTSTK,BOMDYEING,27-Mar-2008,680,CA,0,0,0,107.55,119.4,0,0,0,0,1-JAN-2008,
OPTSTK,BOMDYEING,27-Mar-2008,700,CA,0,0,0,96.3,106.8,0,0,0,0,1-JAN-2008,
OPTSTK,BOMDYEING,27-Mar-2008,720,CA,0,0,0,85.95,95.1,0,0,0,0,1-JAN-2008,
OPTSTK,BOMDYEING,27-Mar-2008,740,CA,0,0,0,76.45,84.35,0,0,0,0,1-JAN-2008,
OPTSTK,BOMDYEING,27-Mar-2008,760,CA,0,0,0,67.75,74.5,0,0,0,0,1-JAN-2008,
OPTSTK,BOMDYEING,27-Mar-2008,780,CA,0,0,0,59.85,65.55,0,0,0,0,1-JAN-2008,
OPTSTK,BOMDYEING,27-Mar-2008,800,CA,0,0,0,52.75,57.45,0,0,0,0,1-JAN-2008,
OPTSTK,BOMDYEING,27-Mar-2008,820,CA,0,0,0,53.55,50.15,0,0,0,0,1-JAN-2008,
OPTSTK,BOMDYEING,27-Mar-2008,680,PA,0,0,0,42.15,30,0,0,0,0,1-JAN-2008,
OPTSTK,BOMDYEING,27-Mar-2008,700,PA,0,0,0,50.45,37,0,0,0,0,1-JAN-2008,
OPTSTK,BOMDYEING,27-Mar-2008,720,PA,0,0,0,59.65,44.9,0,0,0,0,1-JAN-2008,
OPTSTK,BOMDYEING,27-Mar-2008,740,PA,0,0,0,69.7,53.75,0,0,0,0,1-JAN-2008,
OPTSTK,BOMDYEING,27-Mar-2008,760,PA,0,0,0,80.6,63.45,0,0,0,0,1-JAN-2008,
OPTSTK,BOMDYEING,27-Mar-2008,780,PA,0,0,0,92.3,74.1,0,0,0,0,1-JAN-2008,
OPTSTK,BOMDYEING,27-Mar-2008,800,PA,0,0,0,104.75,85.6,0,0,0,0,1-JAN-2008,
OPTSTK,BOMDYEING,27-Mar-2008,820,PA,0,0,0,99.45,97.95,0,0,0,0,1-JAN-2008,
OPTSTK,BONGAIREFN,31-Jan-2008,45,CA,0,0,0,19,63.05,0,0,0,0,1-JAN-2008,
OPTSTK,BONGAIREFN,31-Jan-2008,50,CA,0,0,0,15.75,58.1,0,0,0,0,1-JAN-2008,
OPTSTK,BONGAIREFN,31-Jan-2008,55,CA,0,0,0,12.95,53.15,0,0,0,0,1-JAN-2008,
OPTSTK,BONGAIREFN,31-Jan-2008,60,CA,0,0,0,10.55,48.2,0,0,0,0,1-JAN-2008,
OPTSTK,BONGAIREFN,31-Jan-2008,65,CA,0,0,0,8.55,43.3,0,0,0,0,1-JAN-2008,
OPTSTK,BONGAIREFN,31-Jan-2008,70,CA,0,0,0,6.95,38.45,0,0,0,0,1-JAN-2008,
OPTSTK,BONGAIREFN,31-Jan-2008,75,CA,0,0,0,5.6,33.7,0,0,0,0,1-JAN-2008,
OPTSTK,BONGAIREFN,31-Jan-2008,80,CA,0,0,0,5.3,29.15,0,0,0,0,1-JAN-2008,
OPTSTK,BONGAIREFN,31-Jan-2008,85,CA,0,0,0,5.9,24.9,0,0,0,0,1-JAN-2008,
OPTSTK,BONGAIREFN,31-Jan-2008,90,CA,0,0,0,7.3,20.95,0,0,0,0,1-JAN-2008,
OPTSTK,BONGAIREFN,31-Jan-2008,95,CA,0,0,0,7.6,17.35,0,0,0,0,1-JAN-2008,
OPTSTK,BONGAIREFN,31-Jan-2008,100,CA,13.9,15,11.4,11.4,11.4,7,17.98,65250,11250,1-JAN-2008,
OPTSTK,BONGAIREFN,31-Jan-2008,105,CA,0,0,0,28.7,11.4,0,0,0,0,1-JAN-2008,
OPTSTK,BONGAIREFN,31-Jan-2008,110,CA,7.95,8.9,7.25,7.8,7.8,48,127.38,148500,29250,1-JAN-2008,
OPTSTK,BONGAIREFN,31-Jan-2008,115,CA,5.5,5.5,5.5,5.5,5.5,1,2.71,13500,2250,1-JAN-2008,
OPTSTK,BONGAIREFN,31-Jan-2008,120,CA,4.6,4.95,4.1,4.35,4.35,8,22.41,45000,15750,1-JAN-2008,
OPTSTK,BONGAIREFN,31-Jan-2008,45,PA,0.05,0.05,0.05,0.05,0.05,5,5.06,11250,11250,1-JAN-2008,
OPTSTK,BONGAIREFN,31-Jan-2008,50,PA,0,0,0,4.3,0,0,0,0,0,1-JAN-2008,
OPTSTK,BONGAIREFN,31-Jan-2008,55,PA,0,0,0,6.4,0.05,0,0,0,0,1-JAN-2008,
OPTSTK,BONGAIREFN,31-Jan-2008,60,PA,0,0,0,8.9,0.05,0,0,0,0,1-JAN-2008,
OPTSTK,BONGAIREFN,31-Jan-2008,65,PA,0,0,0,11.8,0.1,0,0,0,0,1-JAN-2008,
OPTSTK,BONGAIREFN,31-Jan-2008,70,PA,0,0,0,19.8,0.2,0,0,0,0,1-JAN-2008,
OPTSTK,BONGAIREFN,31-Jan-2008,75,PA,0,0,0,18.65,0.45,0,0,0,0,1-JAN-2008,
OPTSTK,BONGAIREFN,31-Jan-2008,80,PA,0,0,0,19.65,0.9,0,0,0,0,1-JAN-2008,
OPTSTK,BONGAIREFN,31-Jan-2008,85,PA,0,0,0,21.25,1.55,0,0,0,0,1-JAN-2008,
OPTSTK,BONGAIREFN,31-Jan-2008,90,PA,0,0,0,1.05,2.6,0,0,2250,0,1-JAN-2008,
OPTSTK,BONGAIREFN,31-Jan-2008,95,PA,0,0,0,20.2,3.95,0,0,0,0,1-JAN-2008,
OPTSTK,BONGAIREFN,31-Jan-2008,100,PA,0,0,0,23.6,5.75,0,0,0,0,1-JAN-2008,
OPTSTK,BONGAIREFN,31-Jan-2008,105,PA,0,0,0,26.6,7.95,0,0,0,0,1-JAN-2008,
OPTSTK,BONGAIREFN,31-Jan-2008,110,PA,0,0,0,29.7,10.6,0,0,0,0,1-JAN-2008,
OPTSTK,BONGAIREFN,31-Jan-2008,115,PA,0,0,0,32.95,13.6,0,0,0,0,1-JAN-2008,
OPTSTK,BONGAIREFN,31-Jan-2008,120,PA,0,0,0,36.3,16.95,0,0,0,0,1-JAN-2008,
OPTSTK,BONGAIREFN,28-Feb-2008,80,CA,0,0,0,29.45,31.3,0,0,0,0,1-JAN-2008,
OPTSTK,BONGAIREFN,28-Feb-2008,85,CA,0,0,0,27.2,27.55,0,0,0,0,1-JAN-2008,
OPTSTK,BONGAIREFN,28-Feb-2008,90,CA,0,0,0,25.15,24.05,0,0,0,0,1-JAN-2008,
OPTSTK,BONGAIREFN,28-Feb-2008,95,CA,0,0,0,23.25,20.85,0,0,0,0,1-JAN-2008,
OPTSTK,BONGAIREFN,28-Feb-2008,100,CA,0,0,0,21.45,18,0,0,0,0,1-JAN-2008,
OPTSTK,BONGAIREFN,28-Feb-2008,105,CA,0,0,0,19.85,15.45,0,0,0,0,1-JAN-2008,
OPTSTK,BONGAIREFN,28-Feb-2008,110,CA,0,0,0,18.35,13.2,0,0,0,0,1-JAN-2008,
OPTSTK,BONGAIREFN,28-Feb-2008,115,CA,0,0,0,18.7,11.2,0,0,0,0,1-JAN-2008,
OPTSTK,BONGAIREFN,28-Feb-2008,120,CA,0,0,0,18.25,9.5,0,0,0,0,1-JAN-2008,
OPTSTK,BONGAIREFN,28-Feb-2008,80,PA,0,0,0,14.95,2.5,0,0,0,0,1-JAN-2008,
OPTSTK,BONGAIREFN,28-Feb-2008,85,PA,0,0,0,17.6,3.6,0,0,0,0,1-JAN-2008,
OPTSTK,BONGAIREFN,28-Feb-2008,90,PA,0,0,0,20.4,5.05,0,0,0,0,1-JAN-2008,
OPTSTK,BONGAIREFN,28-Feb-2008,95,PA,0,0,0,23.4,6.8,0,0,0,0,1-JAN-2008,
OPTSTK,BONGAIREFN,28-Feb-2008,100,PA,0,0,0,26.55,8.85,0,0,0,0,1-JAN-2008,
OPTSTK,BONGAIREFN,28-Feb-2008,105,PA,0,0,0,29.8,11.25,0,0,0,0,1-JAN-2008,
OPTSTK,BONGAIREFN,28-Feb-2008,110,PA,0,0,0,33.25,13.9,0,0,0,0,1-JAN-2008,
OPTSTK,BONGAIREFN,28-Feb-2008,115,PA,0,0,0,32.15,16.85,0,0,0,0,1-JAN-2008,
