INSTRUMENT,SYMBOL,EXPIRY_DT,STRIKE_PR,OPTION_TYP,OPEN,HIGH,LOW,CLOSE,SETTLE_PR,CONTRACTS,VAL_INLAKH,OPEN_INT,CHG_IN_OI,TIMESTAMP,
OPTSTK,BHUSANSTL,31-Jan-2008,1560,PA,0,0,0,447.55,151.6,0,0,0,0,2-JAN-2008,
OPTSTK,BHUSANSTL,31-Jan-2008,1590,PA,0,0,0,466.55,166.15,0,0,0,0,2-JAN-2008,
OPTSTK,BHUSANSTL,31-Jan-2008,1620,PA,0,0,0,485.8,181.45,0,0,0,0,2-JAN-2008,
OPTSTK,BHUSANSTL,31-Jan-2008,1650,PA,0,0,0,505.3,197.4,0,0,0,0,2-JAN-2008,
OPTSTK,BHUSANSTL,28-Feb-2008,1260,CA,0,0,0,509.3,515.1,0,0,0,0,2-JAN-2008,
OPTSTK,BHUSANSTL,28-Feb-2008,1290,CA,0,0,0,498.85,495.65,0,0,0,0,2-JAN-2008,
OPTSTK,BHUSANSTL,28-Feb-2008,1320,CA,0,0,0,488.7,476.75,0,0,0,0,2-JAN-2008,
OPTSTK,BHUSANSTL,28-Feb-2008,1350,CA,0,0,0,478.8,458.5,0,0,0,0,2-JAN-2008,
OPTSTK,BHUSANSTL,28-Feb-2008,1380,CA,0,0,0,469.15,440.75,0,0,0,0,2-JAN-2008,
OPTSTK,BHUSANSTL,28-Feb-2008,1410,CA,0,0,0,459.75,423.55,0,0,0,0,2-JAN-2008,
OPTSTK,BHUSANSTL,28-Feb-2008,1440,CA,0,0,0,450.6,406.95,0,0,0,0,2-JAN-2008,
OPTSTK,BHUSANSTL,28-Feb-2008,1470,CA,0,0,0,424.25,390.9,0,0,0,0,2-JAN-2008,
OPTSTK,BHUSANSTL,28-Feb-2008,1500,CA,0,0,0,414.45,375.4,0,0,0,0,2-JAN-2008,
OPTSTK,BHUSANSTL,28-Feb-2008,1530,CA,0,0,0,408,360.4,0,0,0,0,2-JAN-2008,
OPTSTK,BHUSANSTL,28-Feb-2008,1560,CA,0,0,0,367,345.95,0,0,0,0,2-JAN-2008,
OPTSTK,BHUSANSTL,28-Feb-2008,1590,CA,0,0,0,356.5,332.05,0,0,0,0,2-JAN-2008,
OPTSTK,BHUSANSTL,28-Feb-2008,1620,CA,0,0,0,278.9,318.6,0,0,0,0,2-JAN-2008,
OPTSTK,BHUSANSTL,28-Feb-2008,1650,CA,0,0,0,279.3,305.65,0,0,0,0,2-JAN-2008,
OPTSTK,BHUSANSTL,28-Feb-2008,1260,PA,0,0,0,396.7,97.8,0,0,0,0,2-JAN-2008,
OPTSTK,BHUSANSTL,28-Feb-2008,1290,PA,0,0,0,415.65,107.95,0,0,0,0,2-JAN-2008,
OPTSTK,BHUSANSTL,28-Feb-2008,1320,PA,0,0,0,434.85,118.65,0,0,0,0,2-JAN-2008,
OPTSTK,BHUSANSTL,28-Feb-2008,1350,PA,0,0,0,454.3,130,0,0,0,0,2-JAN-2008,
OPTSTK,BHUSANSTL,28-Feb-2008,1380,PA,0,0,0,474.05,141.85,0,0,0,0,2-JAN-2008,
OPTSTK,BHUSANSTL,28-Feb-2008,1410,PA,0,0,0,494.05,154.25,0,0,0,0,2-JAN-2008,
OPTSTK,BHUSANSTL,28-Feb-2008,1440,PA,0,0,0,514.3,167.25,0,0,0,0,2-JAN-2008,
OPTSTK,BHUSANSTL,28-Feb-2008,1470,PA,0,0,0,488.4,180.8,0,0,0,0,2-JAN-2008,
OPTSTK,BHUSANSTL,28-Feb-2008,1500,PA,0,0,0,484.85,194.9,0,0,0,0,2-JAN-2008,
OPTSTK,BHUSANSTL,28-Feb-2008,1530,PA,0,0,0,480.05,209.55,0,0,0,0,2-JAN-2008,
OPTSTK,BHUSANSTL,28-Feb-2008,1560,PA,0,0,0,395.5,224.7,0,0,0,0,2-JAN-2008,
OPTSTK,BHUSANSTL,28-Feb-2008,1590,PA,0,0,0,414.45,240.35,0,0,0,0,2-JAN-2008,
OPTSTK,BHUSANSTL,28-Feb-2008,1620,PA,0,0,0,345.3,256.5,0,0,0,0,2-JAN-2008,
OPTSTK,BHUSANSTL,28-Feb-2008,1650,PA,0,0,0,341.4,273.15,0,0,0,0,2-JAN-2008,
OPTSTK,BHUSANSTL,27-Mar-2008,1440,CA,0,0,0,406.95,467.2,0,0,0,0,2-JAN-2008,
OPTSTK,BHUSANSTL,27-Mar-2008,1470,CA,0,0,0,394.6,452.4,0,0,0,0,2-JAN-2008,
OPTSTK,BHUSANSTL,27-Mar-2008,1500,CA,0,0,0,382.6,438.05,0,0,0,0,2-JAN-2008,
OPTSTK,BHUSANSTL,27-Mar-2008,1530,CA,0,0,0,371,424.1,0,0,0,0,2-JAN-2008,
OPTSTK,BHUSANSTL,27-Mar-2008,1560,CA,0,0,0,359.8,410.6,0,0,0,0,2-JAN-2008,
OPTSTK,BHUSANSTL,27-Mar-2008,1590,CA,0,0,0,348.9,397.5,0,0,0,0,2-JAN-2008,
OPTSTK,BHUSANSTL,27-Mar-2008,1620,CA,0,0,0,338.35,384.8,0,0,0,0,2-JAN-2008,
OPTSTK,BHUSANSTL,27-Mar-2008,1650,CA,0,0,0,344.75,372.5,0,0,0,0,2-JAN-2008,
OPTSTK,BHUSANSTL,27-Mar-2008,1440,PA,0,0,0,298.75,218.2,0,0,0,0,2-JAN-2008,
OPTSTK,BHUSANSTL,27-Mar-2008,1470,PA,0,0,0,315.8,232.8,0,0,0,0,2-JAN-2008,
OPTSTK,BHUSANSTL,27-Mar-2008,1500,PA,0,0,0,333.15,247.85,0,0,0,0,2-JAN-2008,
OPTSTK,BHUSANSTL,27-Mar-2008,1530,PA,0,0,0,350.95,263.3,0,0,0,0,2-JAN-2008,
OPTSTK,BHUSANSTL,27-Mar-2008,1560,PA,0,0,0,369.05,279.2,0,0,0,0,2-JAN-2008,
OPTSTK,BHUSANSTL,27-Mar-2008,1590,PA,0,0,0,387.55,295.5,0,0,0,0,2-JAN-2008,
OPTSTK,BHUSANSTL,27-Mar-2008,1620,PA,0,0,0,406.35,312.2,0,0,0,0,2-JAN-2008,
OPTSTK,BHUSANSTL,27-Mar-2008,1650,PA,0,0,0,396.05,329.3,0,0,0,0,2-JAN-2008,
OPTSTK,BILT,31-Jan-2008,120,CA,0,0,0,23.45,65.4,0,0,0,0,2-JAN-2008,
OPTSTK,BILT,31-Jan-2008,125,CA,0,0,0,24.85,60.45,0,0,0,0,2-JAN-2008,
OPTSTK,BILT,31-Jan-2008,130,CA,0,0,0,21.9,55.55,0,0,0,0,2-JAN-2008,
OPTSTK,BILT,31-Jan-2008,135,CA,0,0,0,19.2,50.65,0,0,0,0,2-JAN-2008,
OPTSTK,BILT,31-Jan-2008,140,CA,0,0,0,16.8,45.85,0,0,0,0,2-JAN-2008,
OPTSTK,BILT,31-Jan-2008,145,CA,0,0,0,14.65,41.15,0,0,0,0,2-JAN-2008,
OPTSTK,BILT,31-Jan-2008,150,CA,0,0,0,12.7,36.6,0,0,0,0,2-JAN-2008,
OPTSTK,BILT,31-Jan-2008,155,CA,0,0,0,10.95,32.2,0,0,0,0,2-JAN-2008,
OPTSTK,BILT,31-Jan-2008,160,CA,0,0,0,6.2,28.05,0,0,0,0,2-JAN-2008,
OPTSTK,BILT,31-Jan-2008,165,CA,0,0,0,18.85,24.15,0,0,0,0,2-JAN-2008,
OPTSTK,BILT,31-Jan-2008,170,CA,0,0,0,16.75,20.55,0,0,0,0,2-JAN-2008,
OPTSTK,BILT,31-Jan-2008,175,CA,0,0,0,14.85,17.3,0,0,0,0,2-JAN-2008,
OPTSTK,BILT,31-Jan-2008,180,CA,0,0,0,10,14.4,0,0,24700,0,2-JAN-2008,
OPTSTK,BILT,31-Jan-2008,185,CA,9.5,9.5,9.5,9.5,9.5,5,18.47,9500,9500,2-JAN-2008,
OPTSTK,BILT,31-Jan-2008,190,CA,4.5,6,4.5,6,6,2,7.41,7600,3800,2-JAN-2008,
OPTSTK,BILT,31-Jan-2008,195,CA,0,0,0,14.7,7.75,0,0,0,0,2-JAN-2008,
OPTSTK,BILT,31-Jan-2008,200,CA,0,0,0,12.9,6.15,0,0,0,0,2-JAN-2008,
OPTSTK,BILT,31-Jan-2008,120,PA,0,0,0,5.95,0.05,0,0,0,0,2-JAN-2008,
OPTSTK,BILT,31-Jan-2008,125,PA,0,0,0,7.7,0.05,0,0,0,0,2-JAN-2008,
OPTSTK,BILT,31-Jan-2008,130,PA,0,0,0,9.65,0.1,0,0,0,0,2-JAN-2008,
OPTSTK,BILT,31-Jan-2008,135,PA,0,0,0,11.85,0.2,0,0,0,0,2-JAN-2008,
OPTSTK,BILT,31-Jan-2008,140,PA,0,0,0,14.35,0.35,0,0,0,0,2-JAN-2008,
OPTSTK,BILT,31-Jan-2008,145,PA,0,0,0,17.05,0.6,0,0,0,0,2-JAN-2008,
OPTSTK,BILT,31-Jan-2008,150,PA,0,0,0,20,1.05,0,0,0,0,2-JAN-2008,
OPTSTK,BILT,31-Jan-2008,155,PA,0,0,0,23.2,1.6,0,0,0,0,2-JAN-2008,
OPTSTK,BILT,31-Jan-2008,160,PA,0,0,0,20.65,2.4,0,0,0,0,2-JAN-2008,
OPTSTK,BILT,31-Jan-2008,165,PA,0,0,0,18.55,3.5,0,0,0,0,2-JAN-2008,
OPTSTK,BILT,31-Jan-2008,170,PA,0,0,0,21.35,4.9,0,0,0,0,2-JAN-2008,
OPTSTK,BILT,31-Jan-2008,175,PA,0,0,0,24.4,6.6,0,0,0,0,2-JAN-2008,
OPTSTK,BILT,31-Jan-2008,180,PA,0,0,0,26.25,8.65,0,0,0,0,2-JAN-2008,
OPTSTK,BILT,31-Jan-2008,185,PA,0,0,0,21.3,11.05,0,0,0,0,2-JAN-2008,
OPTSTK,BILT,31-Jan-2008,190,PA,0,0,0,19.5,13.8,0,0,0,0,2-JAN-2008,
OPTSTK,BILT,31-Jan-2008,195,PA,0,0,0,22.45,16.9,0,0,0,0,2-JAN-2008,
OPTSTK,BILT,31-Jan-2008,200,PA,0,0,0,25.55,20.3,0,0,0,0,2-JAN-2008,
OPTSTK,BILT,28-Feb-2008,135,CA,0,0,0,27.85,52.45,0,0,0,0,2-JAN-2008,
OPTSTK,BILT,28-Feb-2008,140,CA,0,0,0,24.95,48,0,0,0,0,2-JAN-2008,
OPTSTK,BILT,28-Feb-2008,145,CA,0,0,0,22.3,43.7,0,0,0,0,2-JAN-2008,
OPTSTK,BILT,28-Feb-2008,150,CA,0,0,0,19.9,39.55,0,0,0,0,2-JAN-2008,
OPTSTK,BILT,28-Feb-2008,155,CA,0,0,0,17.65,35.65,0,0,0,0,2-JAN-2008,
OPTSTK,BILT,28-Feb-2008,160,CA,0,0,0,15.65,31.95,0,0,0,0,2-JAN-2008,
OPTSTK,BILT,28-Feb-2008,165,CA,0,0,0,13.85,28.45,0,0,0,0,2-JAN-2008,
OPTSTK,BILT,28-Feb-2008,170,CA,0,0,0,12.6,25.2,0,0,0,0,2-JAN-2008,
OPTSTK,BILT,28-Feb-2008,175,CA,0,0,0,15.85,22.25,0,0,0,0,2-JAN-2008,
OPTSTK,BILT,28-Feb-2008,180,CA,0,0,0,13.95,19.5,0,0,0,0,2-JAN-2008,
OPTSTK,BILT,28-Feb-2008,185,CA,0,0,0,14.5,17.05,0,0,0,0,2-JAN-2008,
OPTSTK,BILT,28-Feb-2008,190,CA,0,0,0,21.7,14.8,0,0,0,0,2-JAN-2008,
OPTSTK,BILT,28-Feb-2008,195,CA,0,0,0,19.65,12.8,0,0,0,0,2-JAN-2008,
OPTSTK,BILT,28-Feb-2008,200,CA,0,0,0,17.8,11,0,0,0,0,2-JAN-2008,
OPTSTK,BILT,28-Feb-2008,135,PA,0,0,0,9.35,1.05,0,0,0,0,2-JAN-2008,
OPTSTK,BILT,28-Feb-2008,140,PA,0,0,0,11.35,1.5,0,0,0,0,2-JAN-2008,
OPTSTK,BILT,28-Feb-2008,145,PA,0,0,0,13.6,2.15,0,0,0,0,2-JAN-2008,
OPTSTK,BILT,28-Feb-2008,150,PA,0,0,0,16.05,2.95,0,0,0,0,2-JAN-2008,
OPTSTK,BILT,28-Feb-2008,155,PA,0,0,0,18.75,3.95,0,0,0,0,2-JAN-2008,
OPTSTK,BILT,28-Feb-2008,160,PA,0,0,0,21.65,5.2,0,0,0,0,2-JAN-2008,
OPTSTK,BILT,28-Feb-2008,165,PA,0,0,0,24.7,6.65,0,0,0,0,2-JAN-2008,
OPTSTK,BILT,28-Feb-2008,170,PA,0,0,0,26.25,8.35,0,0,0,0,2-JAN-2008,
OPTSTK,BILT,28-Feb-2008,175,PA,0,0,0,20.85,10.3,0,0,0,0,2-JAN-2008,
OPTSTK,BILT,28-Feb-2008,180,PA,0,0,0,23.9,12.5,0,0,0,0,2-JAN-2008,
OPTSTK,BILT,28-Feb-2008,185,PA,0,0,0,24.15,14.95,0,0,0,0,2-JAN-2008,
OPTSTK,BILT,28-Feb-2008,190,PA,0,0,0,23.25,17.7,0,0,0,0,2-JAN-2008,
OPTSTK,BILT,28-Feb-2008,195,PA,0,0,0,26.15,20.6,0,0,0,0,2-JAN-2008,
OPTSTK,BILT,28-Feb-2008,200,PA,0,0,0,29.2,23.75,0,0,0,0,2-JAN-2008,
OPTSTK,BILT,27-Mar-2008,160,CA,0,0,0,27.8,35.25,0,0,0,0,2-JAN-2008,
OPTSTK,BILT,27-Mar-2008,165,CA,0,0,0,25.05,32,0,0,0,0,2-JAN-2008,
OPTSTK,BILT,27-Mar-2008,170,CA,0,0,0,22.5,29,0,0,0,0,2-JAN-2008,
OPTSTK,BILT,27-Mar-2008,175,CA,0,0,0,20.15,26.15,0,0,0,0,2-JAN-2008,
OPTSTK,BILT,27-Mar-2008,180,CA,0,0,0,18.05,23.5,0,0,0,0,2-JAN-2008,
OPTSTK,BILT,27-Mar-2008,185,CA,0,0,0,16.1,21.1,0,0,0,0,2-JAN-2008,
OPTSTK,BILT,27-Mar-2008,190,CA,0,0,0,14.3,18.9,0,0,0,0,2-JAN-2008,
OPTSTK,BILT,27-Mar-2008,195,CA,0,0,0,16.1,16.85,0,0,0,0,2-JAN-2008,
OPTSTK,BILT,27-Mar-2008,160,PA,0,0,0,11.5,7.5,0,0,0,0,2-JAN-2008,
OPTSTK,BILT,27-Mar-2008,165,PA,0,0,0,13.65,9.15,0,0,0,0,2-JAN-2008,
OPTSTK,BILT,27-Mar-2008,170,PA,0,0,0,16,11,0,0,0,0,2-JAN-2008,
OPTSTK,BILT,27-Mar-2008,175,PA,0,0,0,18.6,13.1,0,0,0,0,2-JAN-2008,
OPTSTK,BILT,27-Mar-2008,180,PA,0,0,0,21.35,15.35,0,0,0,0,2-JAN-2008,
OPTSTK,BILT,27-Mar-2008,185,PA,0,0,0,24.3,17.85,0,0,0,0,2-JAN-2008,
OPTSTK,BILT,27-Mar-2008,190,PA,0,0,0,27.4,20.5,0,0,0,0,2-JAN-2008,
OPTSTK,BILT,27-Mar-2008,195,PA,0,0,0,25.3,23.4,0,0,0,0,2-JAN-2008,
OPTSTK,BINDALAGRO,31-Jan-2008,30,CA,0,0,0,10,46,0,0,0,0,2-JAN-2008,
OPTSTK,BINDALAGRO,31-Jan-2008,32.5,CA,0,0,0,8.55,43.55,0,0,0,0,2-JAN-2008,
OPTSTK,BINDALAGRO,31-Jan-2008,35,CA,0,0,0,7.3,41.05,0,0,0,0,2-JAN-2008,
OPTSTK,BINDALAGRO,31-Jan-2008,37.5,CA,0,0,0,6.2,38.55,0,0,0,0,2-JAN-2008,
OPTSTK,BINDALAGRO,31-Jan-2008,40,CA,0,0,0,5.25,36.1,0,0,0,0,2-JAN-2008,
OPTSTK,BINDALAGRO,31-Jan-2008,42.5,CA,0,0,0,4.4,33.6,0,0,0,0,2-JAN-2008,
OPTSTK,BINDALAGRO,31-Jan-2008,45,CA,0,0,0,3.7,31.15,0,0,0,0,2-JAN-2008,
OPTSTK,BINDALAGRO,31-Jan-2008,47.5,CA,0,0,0,4.3,28.7,0,0,0,0,2-JAN-2008,
OPTSTK,BINDALAGRO,31-Jan-2008,50,CA,0,0,0,4,26.3,0,0,0,0,2-JAN-2008,
OPTSTK,BINDALAGRO,31-Jan-2008,52.5,CA,0,0,0,7.45,23.9,0,0,0,0,2-JAN-2008,
OPTSTK,BINDALAGRO,31-Jan-2008,55,CA,0,0,0,6.7,21.6,0,0,0,0,2-JAN-2008,
OPTSTK,BINDALAGRO,31-Jan-2008,60,CA,0,0,0,5.5,17.25,0,0,0,0,2-JAN-2008,
OPTSTK,BINDALAGRO,31-Jan-2008,65,CA,0,0,0,4.3,13.3,0,0,0,0,2-JAN-2008,
OPTSTK,BINDALAGRO,31-Jan-2008,70,CA,7.45,10.05,7,9.4,9.4,21,81.52,326700,34650,2-JAN-2008,
OPTSTK,BINDALAGRO,31-Jan-2008,75,CA,5.75,7.65,5.75,6.8,6.8,14,56.67,148500,44550,2-JAN-2008,
OPTSTK,BINDALAGRO,31-Jan-2008,80,CA,3.5,5,3.25,4.6,4.6,25,104.29,113850,14850,2-JAN-2008,
OPTSTK,BINDALAGRO,31-Jan-2008,85,CA,2.5,3.5,2.25,3.3,3.3,17,74.1,311850,0,2-JAN-2008,
OPTSTK,BINDALAGRO,31-Jan-2008,30,PA,0,0,0,2.55,0,0,0,0,0,2-JAN-2008,
OPTSTK,BINDALAGRO,31-Jan-2008,32.5,PA,0,0,0,3.55,0,0,0,0,0,2-JAN-2008,
OPTSTK,BINDALAGRO,31-Jan-2008,35,PA,0,0,0,4.7,0,0,0,0,0,2-JAN-2008,
OPTSTK,BINDALAGRO,31-Jan-2008,37.5,PA,0,0,0,6.05,0,0,0,0,0,2-JAN-2008,
OPTSTK,BINDALAGRO,31-Jan-2008,40,PA,0,0,0,7.55,0.05,0,0,0,0,2-JAN-2008,
OPTSTK,BINDALAGRO,31-Jan-2008,42.5,PA,0,0,0,9.2,0.05,0,0,0,0,2-JAN-2008,
OPTSTK,BINDALAGRO,31-Jan-2008,45,PA,0,0,0,10.95,0.05,0,0,0,0,2-JAN-2008,
OPTSTK,BINDALAGRO,31-Jan-2008,47.5,PA,0,0,0,10.75,0.1,0,0,0,0,2-JAN-2008,
OPTSTK,BINDALAGRO,31-Jan-2008,50,PA,0,0,0,11.65,0.15,0,0,0,0,2-JAN-2008,
OPTSTK,BINDALAGRO,31-Jan-2008,52.5,PA,0,0,0,12.4,0.25,0,0,0,0,2-JAN-2008,
OPTSTK,BINDALAGRO,31-Jan-2008,55,PA,0,0,0,14.1,0.45,0,0,0,0,2-JAN-2008,
OPTSTK,BINDALAGRO,31-Jan-2008,60,PA,0,0,0,14.4,1.05,0,0,0,0,2-JAN-2008,
OPTSTK,BINDALAGRO,31-Jan-2008,65,PA,0,0,0,18.1,2.1,0,0,0,0,2-JAN-2008,
OPTSTK,BINDALAGRO,31-Jan-2008,70,PA,2.35,2.35,2.35,2.35,2.35,1,3.58,44550,4950,2-JAN-2008,
OPTSTK,BINDALAGRO,31-Jan-2008,75,PA,0,0,0,20.85,5.95,0,0,0,0,2-JAN-2008,
OPTSTK,BINDALAGRO,31-Jan-2008,80,PA,0,0,0,20.65,8.8,0,0,0,0,2-JAN-2008,
OPTSTK,BINDALAGRO,31-Jan-2008,85,PA,0,0,0,18.55,12.2,0,0,0,0,2-JAN-2008,
OPTSTK,BINDALAGRO,28-Feb-2008,40,CA,0,0,0,19.25,36.45,0,0,0,0,2-JAN-2008,
OPTSTK,BINDALAGRO,28-Feb-2008,45,CA,0,0,0,16.25,31.7,0,0,0,0,2-JAN-2008,
OPTSTK,BINDALAGRO,28-Feb-2008,50,CA,0,0,0,13.6,27.2,0,0,0,0,2-JAN-2008,
OPTSTK,BINDALAGRO,28-Feb-2008,55,CA,0,0,0,11.4,22.95,0,0,0,0,2-JAN-2008,
OPTSTK,BINDALAGRO,28-Feb-2008,60,CA,0,0,0,9.55,19.05,0,0,0,0,2-JAN-2008,
OPTSTK,BINDALAGRO,28-Feb-2008,65,CA,0,0,0,7.95,15.65,0,0,0,0,2-JAN-2008,
OPTSTK,BINDALAGRO,28-Feb-2008,70,CA,0,0,0,6.65,12.65,0,0,0,0,2-JAN-2008,
OPTSTK,BINDALAGRO,28-Feb-2008,75,CA,0,0,0,8.15,10.1,0,0,0,0,2-JAN-2008,
OPTSTK,BINDALAGRO,28-Feb-2008,80,CA,0,0,0,7.25,8,0,0,0,0,2-JAN-2008,
OPTSTK,BINDALAGRO,28-Feb-2008,85,CA,0,0,0,7.95,6.25,0,0,0,0,2-JAN-2008,
OPTSTK,BINDALAGRO,28-Feb-2008,40,PA,0,0,0,3.45,0.1,0,0,0,0,2-JAN-2008,
OPTSTK,BINDALAGRO,28-Feb-2008,45,PA,0,0,0,5.35,0.3,0,0,0,0,2-JAN-2008,
OPTSTK,BINDALAGRO,28-Feb-2008,50,PA,0,0,0,7.65,0.7,0,0,0,0,2-JAN-2008,
OPTSTK,BINDALAGRO,28-Feb-2008,55,PA,0,0,0,10.3,1.4,0,0,0,0,2-JAN-2008,
OPTSTK,BINDALAGRO,28-Feb-2008,60,PA,0,0,0,13.35,2.5,0,0,0,0,2-JAN-2008,
OPTSTK,BINDALAGRO,28-Feb-2008,65,PA,0,0,0,16.65,3.95,0,0,0,0,2-JAN-2008,
OPTSTK,BINDALAGRO,28-Feb-2008,70,PA,0,0,0,20.25,5.9,0,0,0,0,2-JAN-2008,
OPTSTK,BINDALAGRO,28-Feb-2008,75,PA,0,0,0,20.25,8.3,0,0,0,0,2-JAN-2008,
OPTSTK,BINDALAGRO,28-Feb-2008,80,PA,0,0,0,22.65,11.15,0,0,0,0,2-JAN-2008,
OPTSTK,BINDALAGRO,28-Feb-2008,85,PA,0,0,0,20.6,14.35,0,0,0,0,2-JAN-2008,
OPTSTK,BINDALAGRO,27-Mar-2008,55,CA,0,0,0,18.7,24.25,0,0,0,0,2-JAN-2008,
OPTSTK,BINDALAGRO,27-Mar-2008,60,CA,0,0,0,15.75,20.7,0,0,0,0,2-JAN-2008,
OPTSTK,BINDALAGRO,27-Mar-2008,65,CA,0,0,0,13.15,17.55,0,0,0,0,2-JAN-2008,
OPTSTK,BINDALAGRO,27-Mar-2008,70,CA,0,0,0,10.95,14.75,0,0,0,0,2-JAN-2008,
OPTSTK,BINDALAGRO,27-Mar-2008,75,CA,0,0,0,9.1,12.35,0,0,0,0,2-JAN-2008,
OPTSTK,BINDALAGRO,27-Mar-2008,80,CA,0,0,0,7.5,10.25,0,0,0,0,2-JAN-2008,
OPTSTK,BINDALAGRO,27-Mar-2008,85,CA,0,0,0,6.2,8.5,0,0,0,0,2-JAN-2008,
OPTSTK,BINDALAGRO,27-Mar-2008,55,PA,0,0,0,4.25,2.4,0,0,0,0,2-JAN-2008,
OPTSTK,BINDALAGRO,27-Mar-2008,60,PA,0,0,0,6.15,3.75,0,0,0,0,2-JAN-2008,
OPTSTK,BINDALAGRO,27-Mar-2008,65,PA,0,0,0,8.45,5.45,0,0,0,0,2-JAN-2008,
OPTSTK,BINDALAGRO,27-Mar-2008,70,PA,0,0,0,11.15,7.55,0,0,0,0,2-JAN-2008,
OPTSTK,BINDALAGRO,27-Mar-2008,75,PA,0,0,0,14.15,10.05,0,0,0,0,2-JAN-2008,
OPTSTK,BINDALAGRO,27-Mar-2008,80,PA,0,0,0,17.5,12.85,0,0,0,0,2-JAN-2008,
OPTSTK,BINDALAGRO,27-Mar-2008,85,PA,0,0,0,21.05,16,0,0,0,0,2-JAN-2008,
OPTSTK,BIOCON,31-Jan-2008,440,CA,0,0,0,93.15,176.25,0,0,0,0,2-JAN-2008,
OPTSTK,BIOCON,31-Jan-2008,460,CA,0,0,0,80.45,156.6,0,0,0,0,2-JAN-2008,
OPTSTK,BIOCON,31-Jan-2008,480,CA,0,0,0,69.05,137.25,0,0,0,0,2-JAN-2008,
OPTSTK,BIOCON,31-Jan-2008,500,CA,0,0,0,58.85,118.35,0,0,0,0,2-JAN-2008,
OPTSTK,BIOCON,31-Jan-2008,520,CA,0,0,0,49.8,100.2,0,0,0,0,2-JAN-2008,
OPTSTK,BIOCON,31-Jan-2008,540,CA,0,0,0,41.95,83.15,0,0,0,0,2-JAN-2008,
OPTSTK,BIOCON,31-Jan-2008,560,CA,0,0,0,35.1,67.55,0,0,0,0,2-JAN-2008,
OPTSTK,BIOCON,31-Jan-2008,580,CA,0,0,0,30.85,53.55,0,0,0,0,2-JAN-2008,
OPTSTK,BIOCON,31-Jan-2008,600,CA,0,0,0,39,41.5,0,0,1800,0,2-JAN-2008,
OPTSTK,BIOCON,31-Jan-2008,620,CA,42,42,42,42,42,1,2.97,1800,450,2-JAN-2008,
OPTSTK,BIOCON,31-Jan-2008,640,CA,0,0,0,34.8,23.2,0,0,0,0,2-JAN-2008,
OPTSTK,BIOCON,31-Jan-2008,660,CA,0,0,0,36.05,16.7,0,0,0,0,2-JAN-2008,
OPTSTK,BIOCON,31-Jan-2008,680,CA,0,0,0,49.9,11.8,0,0,0,0,2-JAN-2008,
OPTSTK,BIOCON,31-Jan-2008,700,CA,0,0,0,42.95,8.15,0,0,0,0,2-JAN-2008,
OPTSTK,BIOCON,31-Jan-2008,440,PA,0,0,0,20.7,0.15,0,0,0,0,2-JAN-2008,
OPTSTK,BIOCON,31-Jan-2008,460,PA,0,0,0,27.55,0.35,0,0,0,0,2-JAN-2008,
OPTSTK,BIOCON,31-Jan-2008,480,PA,0,0,0,35.7,0.85,0,0,0,0,2-JAN-2008,
OPTSTK,BIOCON,31-Jan-2008,500,PA,0,0,0,45.1,1.85,0,0,0,0,2-JAN-2008,
OPTSTK,BIOCON,31-Jan-2008,520,PA,0,0,0,55.7,3.55,0,0,0,0,2-JAN-2008,
OPTSTK,BIOCON,31-Jan-2008,540,PA,0,0,0,67.4,6.4,0,0,0,0,2-JAN-2008,
OPTSTK,BIOCON,31-Jan-2008,560,PA,0,0,0,80.15,10.65,0,0,0,0,2-JAN-2008,
OPTSTK,BIOCON,31-Jan-2008,580,PA,0,0,0,78.35,16.55,0,0,0,0,2-JAN-2008,
OPTSTK,BIOCON,31-Jan-2008,600,PA,0,0,0,80,24.35,0,0,0,0,2-JAN-2008,
OPTSTK,BIOCON,31-Jan-2008,620,PA,0,0,0,93.2,34.15,0,0,0,0,2-JAN-2008,
OPTSTK,BIOCON,31-Jan-2008,640,PA,0,0,0,88.55,45.8,0,0,0,0,2-JAN-2008,
OPTSTK,BIOCON,31-Jan-2008,660,PA,0,0,0,90.85,59.2,0,0,0,0,2-JAN-2008,
OPTSTK,BIOCON,31-Jan-2008,680,PA,0,0,0,81.7,74.15,0,0,0,0,2-JAN-2008,
OPTSTK,BIOCON,31-Jan-2008,700,PA,0,0,0,94.45,90.35,0,0,0,0,2-JAN-2008,
OPTSTK,BIOCON,28-Feb-2008,480,CA,0,0,0,91.85,143.55,0,0,0,0,2-JAN-2008,
OPTSTK,BIOCON,28-Feb-2008,500,CA,0,0,0,80.1,126.2,0,0,0,0,2-JAN-2008,
OPTSTK,BIOCON,28-Feb-2008,520,CA,0,0,0,69.5,109.8,0,0,0,0,2-JAN-2008,
OPTSTK,BIOCON,28-Feb-2008,540,CA,0,0,0,60,94.5,0,0,0,0,2-JAN-2008,
OPTSTK,BIOCON,28-Feb-2008,560,CA,0,0,0,51.55,80.4,0,0,0,0,2-JAN-2008,
OPTSTK,BIOCON,28-Feb-2008,580,CA,0,0,0,44.05,67.7,0,0,0,0,2-JAN-2008,
OPTSTK,BIOCON,28-Feb-2008,600,CA,0,0,0,37.55,56.4,0,0,0,0,2-JAN-2008,
OPTSTK,BIOCON,28-Feb-2008,620,CA,0,0,0,55.85,46.5,0,0,0,0,2-JAN-2008,
